year-month,lhd,CO ppm,NO pphm,NO2 pphm,OZONE pphm,PM10 µg/m³,SO2 pphm
2010-12,Central Coast,0.09466909720686718,0.19252496887311843,0.40663572089636785,1.6593189705332874,16.2510327882259,0.09689410451950181
2011-01,Central Coast,0.12510766948844315,0.17675495382095963,0.3105926695874261,1.6739799303865226,18.93820577646533,0.10984831896669549
2011-02,Central Coast,0.18273943462949555,0.3241405861980513,0.5786590376698779,1.645817193028988,16.94201338212111,0.09708511343786361
2011-03,Central Coast,0.0891102992832833,0.29731787567364903,0.5654997077750714,1.5707956450174958,14.011107730337047,0.07192443156802938
2011-04,Central Coast,0.044725618690666824,0.3081733121657434,0.5516356698438334,1.4395974818192894,10.984392612596785,0.06191748350281846
2011-05,Central Coast,0.11020977652142645,0.456684385635141,0.7400920848104943,1.3192423528201842,12.168778837942266,0.05334882191084625
2011-06,Central Coast,0.07786719063522397,0.37291236721252885,0.6966623507840342,1.73135325718517,11.212830196199699,0.05040941311116825
2011-07,Central Coast,0.08576983489910668,0.40940126084603307,0.7369764791091374,1.6410414572829408,9.415600610886159,0.04852740255273473
2011-08,Central Coast,0.15003834334777366,0.5152017574924731,0.8441702311380155,1.5290382037954502,12.655044460424724,0.05930702712079905
2011-09,Central Coast,0.07500751309555627,0.2537053742417679,0.5995617369106969,1.9858567692082096,16.228774365023607,0.08174130221395558
2011-10,Central Coast,0.10500448720844015,0.22481908966427366,0.5609884920468698,2.0600007943067897,14.827820001603948,0.08550027197529551
2011-11,Central Coast,0.11678822769304263,0.15458174796536417,0.4709150194199814,2.1884254934311502,16.81925555766584,0.07881025407982233
2012-01,Central Coast,0.022419504934252793,0.15824449096979165,0.298873241575359,1.3922567782286557,16.74805541845546,0.06956569696211104
2012-02,Central Coast,0.016962185143416922,0.17097037488089262,0.4118693770624264,1.4850910505086907,13.004499047355367,0.05461958347763845
2012-03,Central Coast,0.045153181480670185,0.23919885906006233,0.4024445126995085,1.414047251020536,13.675493635168511,0.06637965456543357
2012-04,Central Coast,0.056624469155898124,0.28407673848420173,0.5353311933440019,1.3874920176219299,13.000649161249555,0.07033193218110163
2012-05,Central Coast,0.005148888621862968,0.48906348748567535,0.6688163287932058,1.1516540819173895,13.092557159183103,0.04376499670885795
2012-06,Central Coast,0.04695901148229638,0.4730234411701947,0.6760035943932587,1.2156940950341049,9.390894707814155,0.05617527620099938
2012-07,Central Coast,0.03543194050635548,0.41867897838695844,0.6577187384166834,1.387337664138336,9.044717691466747,0.051670548366719624
2012-08,Central Coast,0.05137456231197261,0.3550718392263615,0.6352735940117474,1.739811426429981,14.70629522351914,0.045252479971684474
2012-09,Central Coast,0.07980519594413012,0.2391168486488126,0.6361110595616093,2.089340141751105,18.2887833940898,0.0636207772873065
2012-10,Central Coast,0.04168869758410074,0.11470197947072497,0.501691664123229,2.3118780777236005,20.922079148158225,0.07521980359169009
2012-11,Central Coast,0.1,0.1,0.4,2.2,20.6,0.1
2012-12,Central Coast,0.1,0.1,0.3,2.0,21.1,0.1
2013-01,Central Coast,0.1,0.1,0.3,1.8,22.3,0.1
2013-02,Central Coast,0.1,0.3,0.3,1.3,17.9,0.1
2013-03,Central Coast,0.1,0.3,0.4,1.7,17.5,0.1
2013-04,Central Coast,0.1,0.2,0.5,1.4,13.0,0.1
2013-05,Central Coast,0.1,0.5,0.7,1.3,12.6,0.1
2013-06,Central Coast,0.1,0.5,0.7,1.4,9.3,0.0
2013-07,Central Coast,0.1,0.6,0.7,1.2,11.2,0.1
2013-08,Central Coast,0.1,0.2,0.6,1.9,12.4,0.1
2013-09,Central Coast,0.1,0.2,0.6,2.0,18.1,0.1
2013-10,Central Coast,0.1,0.1,0.5,2.4,22.1,0.1
2013-11,Central Coast,0.1,0.1,0.4,2.4,20.5,0.1
2013-12,Central Coast,0.1,0.1,0.4,2.1,21.8,0.1
2014-01,Central Coast,0.1,0.2,0.3,1.7,20.8,0.1
2014-02,Central Coast,0.1,0.2,0.3,1.6,18.6,0.1
2014-03,Central Coast,0.1,0.2,0.5,1.5,14.7,0.1
2014-04,Central Coast,0.1,0.2,0.6,1.5,11.7,0.1
2014-05,Central Coast,0.1,0.4,0.7,1.2,11.1,0.1
2014-06,Central Coast,0.1,0.4,0.6,1.5,8.2,0.0
2014-07,Central Coast,0.1,0.5,0.6,1.7,10.6,0.0
2014-08,Central Coast,0.1,0.3,0.6,1.9,11.9,0.0
2014-09,Central Coast,0.1,0.2,0.6,2.0,12.5,0.0
2014-10,Central Coast,0.1,0.2,0.5,2.3,20.0,0.1
2014-11,Central Coast,0.1,0.0,0.3,2.4,20.8,0.1
2014-12,Central Coast,0.1,0.0,0.3,2.1,19.3,0.1
2015-01,Central Coast,0.1,0.0,0.2,1.8,17.4,0.1
2015-02,Central Coast,0.1,0.2,0.3,1.4,15.6,0.1
2015-03,Central Coast,0.1,0.1,0.4,1.8,19.5,0.0
2015-04,Central Coast,0.1,0.3,0.5,1.6,12.3,0.0
2015-05,Central Coast,0.1,0.4,0.6,1.4,12.4,0.0
2015-06,Central Coast,0.1,0.6,0.7,1.0942802520307142,9.6,0.1
2015-07,Central Coast,0.1,0.4,0.6,1.5,9.2,0.0
2015-08,Central Coast,0.1,0.2,0.6,1.6,12.7,0.0
2015-09,Central Coast,0.1,0.1,0.5,2.0,12.7,0.0
2015-10,Central Coast,0.1,0.1,0.5,2.2,20.3,0.1
2015-11,Central Coast,0.1,0.1,0.4,2.1,18.3,0.1
2015-12,Central Coast,0.1,0.1,0.3,1.7,18.2,0.1
2016-01,Central Coast,0.1,0.1,0.3,1.7,18.2,0.1
2016-02,Central Coast,0.1,0.1,0.3,1.8,19.7,0.1
2016-03,Central Coast,0.1,0.3,0.3,1.4,15.3,0.1
2016-04,Central Coast,0.1,0.3,0.5,1.5,16.1,0.1
2016-05,Central Coast,0.2,0.3,0.6,1.4,15.6,0.0
2016-06,Central Coast,0.1,0.5,0.6,1.4,8.2,0.0
2016-07,Central Coast,0.1,0.4,0.5,1.5,8.9,0.0
2016-08,Central Coast,0.1,0.3,0.6,1.6,11.1,0.1
2016-09,Central Coast,0.1,0.2,0.6,1.8,11.9,0.1
2016-10,Central Coast,0.1,0.1,0.4,2.0,14.4,0.0
2016-11,Central Coast,0.1,0.1,0.4,2.2,20.3,0.1
2016-12,Central Coast,0.1,0.1,0.4,2.3,22.2,0.1
2017-01,Central Coast,0.1,0.1,0.3,2.0,22.7,0.1
2017-02,Central Coast,0.1,0.1,0.4,2.2,19.1,0.1
2017-03,Central Coast,0.1,0.2,0.4,1.6,17.2,0.1
2017-04,Central Coast,0.1,0.2,0.5,1.5,13.2,0.0
2017-05,Central Coast,0.1,0.4,0.7,1.3,12.9,0.0
2017-06,Central Coast,0.1,0.4,0.7,1.3,10.4,0.0
2017-07,Central Coast,0.1,0.4,0.6,1.6,11.0,0.0
2017-08,Central Coast,0.1,0.2,0.6,2.0,13.7,0.0
2017-09,Central Coast,0.1,0.2,0.6,2.3,21.7,0.1
2017-10,Central Coast,0.1,0.1,0.4,2.4,18.7,0.1
2017-11,Central Coast,0.1,0.1,0.3,1.9,12.3,0.1
2017-12,Central Coast,0.1,0.1,0.3,2.1,19.7,0.1
2018-01,Central Coast,0.2,0.1,0.3,1.8,20.9,0.1
2018-02,Central Coast,0.1,0.1,0.3,1.6,18.3,0.1
2018-03,Central Coast,0.1,0.1,0.3,1.9,21.5,0.1
2018-04,Central Coast,0.1,0.1,0.4,1.8,19.7,0.1
2018-05,Central Coast,0.1,0.3,0.6,1.4341974903640269,14.6,0.1
2018-06,Central Coast,0.1,0.3,0.6,1.5,9.7,0.0
2018-07,Central Coast,0.1,0.5,0.7,1.5,16.9,0.1
2018-08,Central Coast,0.1,0.3,0.7,1.9,16.4,0.1
2018-09,Central Coast,0.1,0.2,0.5,2.0,15.4,0.1
2018-10,Central Coast,0.1,0.1,0.4,2.1,16.1,0.1
2018-11,Central Coast,0.1,0.1,0.3,2.0,25.9,0.1
2018-12,Central Coast,0.1,0.1,0.2,1.9,20.9,0.1
2019-01,Central Coast,0.1,0.1,0.3,1.9,24.5,0.1
2019-02,Central Coast,0.1,0.2,0.2,1.7,18.5,0.1
2019-03,Central Coast,0.1,0.1,0.3,1.7,19.7,0.1
2019-04,Central Coast,0.1,0.2,0.4,1.4,15.3,0.1
2019-05,Central Coast,0.2,0.4,0.5,1.3,13.9,0.1
2019-06,Central Coast,0.1,0.3,0.5,1.4,9.5,0.0
2019-07,Central Coast,0.1,0.4,0.5,1.6,11.1,0.0
2019-08,Central Coast,0.1,0.2,0.4,2.0,14.8,0.0
2019-09,Central Coast,0.1,0.3,0.4,2.0,16.8,0.1
2019-10,Central Coast,0.1,0.1,0.4,2.2,24.5,0.1
2019-11,Central Coast,0.1,0.1,0.3,2.4,28.69100662763496,0.1
2019-12,Central Coast,0.2,0.1,0.3,2.5,28.69100662763496,0.1
2020-01,Central Coast,0.2175525405419952,0.1,0.2,2.5,28.69100662763496,0.1
2020-02,Central Coast,0.2,0.2,0.2,1.9,19.1,0.1
2020-03,Central Coast,0.1,0.2,0.3,1.6,15.7,0.0
2020-04,Central Coast,0.2,0.2,0.4,1.6,16.4,0.1
2020-05,Central Coast,0.1,0.3,0.4,1.4,9.4,0.0
2020-06,Central Coast,0.2,0.3,0.5,1.3,9.0,0.1
2020-07,Central Coast,0.1,0.6,0.6,1.5,9.5,0.0
2020-08,Central Coast,0.2,0.2,0.5,1.9,10.2,0.0
2020-09,Central Coast,0.2,0.2,0.4,2.0,15.2,0.1
2020-10,Central Coast,0.1,0.2,0.3,2.3,13.3,0.1
2020-11,Central Coast,0.1,0.1,0.3,2.1,19.8,0.1
2020-12,Central Coast,0.1,0.0,0.1,1.9,16.9,0.1
2021-01,Central Coast,0.1,0.1,0.2,1.7,18.8,0.1
2021-02,Central Coast,0.1,0.1,0.2,1.5,16.4,0.1
2021-03,Central Coast,0.1,0.2,0.3,1.7,15.6,0.1
2021-04,Central Coast,0.2,0.3,0.4,1.4,14.1,0.0
2021-05,Central Coast,0.2,0.3,0.4,1.3,10.8,0.0
2021-06,Central Coast,0.1,0.5,0.5,1.3,8.3,0.0
2021-07,Central Coast,0.005148888621862968,0.4,0.4,1.5,10.0,0.1
2021-08,Central Coast,0.005148888621862968,0.2,0.4,1.8,12.4,0.1
2021-09,Central Coast,0.005148888621862968,0.2,0.3,2.1,12.5,0.1
2021-10,Central Coast,0.005148888621862968,0.1,0.2,2.2,14.8,0.1
2021-11,Central Coast,0.005148888621862968,0.1,0.1,1.9,13.2,0.1
2021-12,Central Coast,0.005148888621862968,0.1,0.1,1.9,14.9,0.058696477068076625
2022-01,Central Coast,0.005148888621862968,0.1,0.0,1.4,17.1,0.11872325716265288
2022-02,Central Coast,0.005148888621862968,0.2,0.1,1.6,16.3,0.1
2022-03,Central Coast,0.005148888621862968,0.1,0.1,1.5,12.3,0.0
2022-04,Central Coast,0.005148888621862968,0.3,0.3,1.3,10.6,0.1
2022-05,Central Coast,0.005148888621862968,0.3,0.4,1.2,9.5,0.1
2022-06,Central Coast,0.005148888621862968,0.2,0.3,1.6,8.3,0.0
