year-month,lhd,CO ppm,NO pphm,NO2 pphm,OZONE pphm,PM10 µg/m³,SO2 pphm,asthma edp [f],asthma edp [m]
2019-05,Nepean Blue Mountains,0.2510320822456036,0.4179604445116017,0.5221385273075432,1.6494507311551267,19.103357673119035,0.0314415687509446,47.6,34.9
2019-06,Nepean Blue Mountains,0.2179969239637559,0.4402248823683405,0.5477380302411811,1.4940569597863516,14.002213846900348,0.0549547737283261,43.6,32.9
2019-07,Nepean Blue Mountains,0.1920683160879068,0.4267856497720072,0.5631221062274382,1.7944572179975105,14.477615885530604,0.0099283088930048,36.6,29.9
2019-08,Nepean Blue Mountains,0.2240844976240517,0.2740536259250745,0.4790989047220396,2.336441182984532,20.48744408037114,0.001810567581412,30.9,25.1
2019-09,Nepean Blue Mountains,0.0576571942854495,0.1426275545589491,0.3864105153267098,2.520642388513165,17.37138956180897,0.0,33.9,23.2
2019-10,Nepean Blue Mountains,0.0995608256782253,0.1170915973523466,0.4528551270355424,2.5550942289426573,24.046234864400223,0.0,21.7,19.1
2019-11,Nepean Blue Mountains,0.337942305518304,0.071616911743065,0.2650538515668422,3.109457203397359,26.177970482613095,0.0387927089571022,37.1,16.9
2019-12,Nepean Blue Mountains,0.3706919156575805,0.0967035164594768,0.3573509924584662,3.103791205445165,26.177970482613095,0.0372526996301391,47.7,26.8
2020-01,Nepean Blue Mountains,0.2134597902227806,0.1493054912110994,0.3551508734509496,2.9602717936859944,26.177970482613095,0.0945424474081483,24.4,20.6
2020-02,Nepean Blue Mountains,0.0565037249627674,0.0780541428245779,0.3231650276218616,2.3547625736796185,18.454769088777237,0.0520708168804711,25.1,24.2
2020-03,Nepean Blue Mountains,0.1629560053593726,0.157030792209422,0.2786286796540538,1.821137414824044,15.009842873881368,0.021251064285392,40.5,37.8
2020-04,Nepean Blue Mountains,0.1692489333109882,0.1662306778349701,0.2641303122894435,1.98013763520718,17.07427099172944,0.0144080671878879,16.6,11.5
2020-05,Nepean Blue Mountains,0.1795066290785482,0.3240812094387537,0.4058954570910081,1.5222441554874977,12.784717648644008,0.0376152429355217,12.6,15.4
2020-06,Nepean Blue Mountains,0.1592444788955559,0.4319003864193734,0.4661227460471944,1.4159974957907735,12.71334137438804,0.0226302874266124,38.9,24.7
2020-07,Nepean Blue Mountains,0.1068424061815237,0.3839483436315822,0.4439309639209918,1.7875168150306782,12.33094459054611,0.025,16.6,21.6
2020-08,Nepean Blue Mountains,0.1,0.2016130053829536,0.3502696246512021,2.234725757125481,12.69064723763702,0.0,19.1,18.6
2020-09,Nepean Blue Mountains,0.1411067768418024,0.1566625043589353,0.3591351560686573,2.1329679353767776,16.390461230168953,0.0266918950264892,18.3,14.7
2020-10,Nepean Blue Mountains,0.1,0.071385182574177,0.2812118450044609,2.4284870000553243,15.337335209874997,0.0364807005983068,23.0,16.1
2020-11,Nepean Blue Mountains,0.05,0.0655231669712574,0.2438821953859475,2.426377942985509,18.795711763894307,0.0513713614952596,20.2,22.2
2020-12,Nepean Blue Mountains,0.05,0.0515795359063559,0.1820696283142993,2.0318032060030804,14.30087814717822,0.0261284349932792,18.8,17.8
2021-01,Nepean Blue Mountains,0.0691917163730483,0.089962267696902,0.1926157962266807,1.8532152059593456,16.255488764382306,0.0529019983327652,9.7,11.8
2021-02,Nepean Blue Mountains,0.0742039380942748,0.1038303596248679,0.2119177930798395,1.7617075790516918,14.740140650621798,0.0282952722112242,22.5,19.0
2021-03,Nepean Blue Mountains,0.0572634450201743,0.157654745218052,0.2895137405688285,1.483053161567668,14.71822291153401,0.0292699149501898,32.4,16.6
2021-04,Nepean Blue Mountains,0.18377413764465,0.2183352495022298,0.4158103697346989,1.6884124617865073,17.73257865399637,0.0077685193164315,24.9,25.0
2021-05,Nepean Blue Mountains,0.1748943825606827,0.3741247780151986,0.435312560615107,1.222907581180312,13.773789170992751,0.0320621256846804,32.1,31.6
2021-06,Nepean Blue Mountains,0.1934811802571729,0.5030312478852809,0.4182695550555408,1.3110950429933836,11.735568349924872,0.0309172319169847,30.8,19.8
2021-07,Nepean Blue Mountains,0.1853211570118673,0.3243116439261015,0.3321261779460813,1.5975807006150151,13.102936298205648,0.0021596155658512,24.8,13.0
2021-08,Nepean Blue Mountains,0.1382583370191463,0.1622768544772132,0.3323428695516694,1.8724636526525436,14.420525030859816,0.0,14.2,7.6
2021-09,Nepean Blue Mountains,0.0749566537758367,0.1512532142092978,0.3267641714412537,2.117780307506673,14.911434613849885,0.0269445971679015,10.2,7.4
2021-10,Nepean Blue Mountains,0.0564255318727957,0.0556722168532372,0.2707619284879837,2.4444919329497137,15.270910716800024,0.0263663573970534,12.2,10.8
2021-11,Nepean Blue Mountains,0.0628593820246136,0.055305083861352,0.2896299949418418,2.12885368489838,13.129981800796044,0.0494659057241265,10.6,19.4
2021-12,Nepean Blue Mountains,0.0953811259290259,0.0634947676242669,0.2321599578664231,2.120047374030347,13.083501059467508,0.0529317610859228,12.9,15.1
2022-01,Nepean Blue Mountains,0.0961777278645077,0.0878042717964812,0.1501361811467445,1.7237519560379029,14.669104176041651,0.0422973484349101,20.3,7.1
2022-02,Nepean Blue Mountains,0.090396897892078,0.1313249410640529,0.2116924397986153,1.509814983809698,13.671840940360225,0.0422973484349101,15.2,16.9
2022-03,Nepean Blue Mountains,0.0639013950220714,0.1268399813082967,0.23528799660962,1.6370451729865585,10.273266363470237,0.025,36.2,32.1
2022-04,Nepean Blue Mountains,0.1279226621536016,0.1428710164312863,0.2515134691292492,1.6013436481681325,9.857668801783191,0.026128468435165,36.3,27.6
2022-05,Nepean Blue Mountains,0.1335420044202044,0.3241612991326729,0.3396230917663087,1.5254918150251,9.868420747798446,0.025,48.0,52.3
2022-06,Nepean Blue Mountains,0.1537164270537755,0.4223661809630921,0.3863461517695474,1.5398065086020278,12.028265433053452,0.0261186004432495,31.9,28.7
2022-07,Nepean Blue Mountains,0.0016697836963509,0.2171201565363298,0.4115438609341905,1.7660602667172394,8.893883240359491,0.025,22.7,18.7
2022-08,Nepean Blue Mountains,0.0348677150826457,0.1925985956352636,0.3391339664071306,1.9096911630582565,10.152048577591568,0.0293079448713265,30.9,27.4
2022-09,Nepean Blue Mountains,0.0265343782790492,0.0932623618543166,0.3705606939442715,1.89148722843108,10.266629973980097,0.0262909414129201,31.9,23.3
2022-10,Nepean Blue Mountains,0.0,0.0684181086311694,0.2617500241168949,1.9577291476233287,9.977497599805258,0.0438341845658972,25.4,18.5
2022-11,Nepean Blue Mountains,0.0222139004546159,0.0764200797647111,0.2289889166948941,1.9937430248528103,12.540406467061157,0.0,19.4,20.8
2022-12,Nepean Blue Mountains,0.0258202092050096,0.0728574962919601,0.2688390022455765,2.0572803626988305,14.254962542354283,0.0524736053316271,18.6,14.1
2023-01,Nepean Blue Mountains,0.0193915001247897,0.0466668814875425,0.2109411546658778,2.136316530707824,13.30702409375758,0.0458000559845289,15.0,10.9
2023-02,Nepean Blue Mountains,0.0743349297177005,0.1167525155123052,0.2832001385417168,2.083787300611501,15.74195236271686,0.0443692596206792,20.1,21.7
2023-03,Nepean Blue Mountains,0.0488558208710892,0.1431344464898009,0.3312406380630269,1.948636277935928,14.52334294313584,0.0296052963660466,16.3,23.6
2023-04,Nepean Blue Mountains,0.0359787083076426,0.2143860887058364,0.3317225506944807,1.6171620343297506,11.416424905002351,0.0008775342728481,29.0,30.3
2023-05,Nepean Blue Mountains,0.050414358340618,0.4322606156489054,0.4928432957051447,1.538186414861742,13.222719131202638,0.0010391730523129,33.0,25.0
2023-06,Nepean Blue Mountains,0.1250520878494795,0.4358726146962356,0.4794921554463,1.5688733913075128,13.96064055351822,0.0018259101913787,30.0,27.0
2023-07,Nepean Blue Mountains,0.1041101218558974,0.4197453457638752,0.4763635372852674,1.7288552933936718,14.746156564402424,0.0017655794968537,32.19230769230769,28.684615384615384
2023-08,Nepean Blue Mountains,0.0417159771675022,0.2528330173002088,0.4757294558922956,2.073688428410221,14.071930664432736,0.003300792538767,34.38461538461539,30.369230769230768
2023-09,Nepean Blue Mountains,0.1327496101392764,0.1,0.5480980698679119,2.575795537860777,18.668483731472698,0.0277868183440862,36.57692307692308,32.05384615384615
2023-10,Nepean Blue Mountains,0.0731664159381809,0.075,0.3329913626740641,2.692336970509035,17.51905141460162,0.0027868183440862,38.76923076923077,33.738461538461536
2023-11,Nepean Blue Mountains,0.0656421081123367,0.0632386800202232,0.3377051268861741,2.64481961373278,16.44513326646818,0.0105682468519087,40.96153846153847,35.42307692307692
2023-12,Nepean Blue Mountains,0.0650093204171588,0.0593082177085818,0.3238812267065746,2.780250369284981,17.816981324862834,0.0102096086471618,43.15384615384615,37.107692307692304
2024-01,Nepean Blue Mountains,0.0517612888528361,0.1055351846032911,0.3313272262116391,1.905709951834108,16.40567902905449,0.030930489467969,45.34615384615385,38.79230769230769
2024-02,Nepean Blue Mountains,0.0,0.1081502876427272,0.3701254904901552,1.8483004813044623,17.540629432849315,0.0341810787031613,47.53846153846154,40.47692307692307
2024-03,Nepean Blue Mountains,0.0702972871591069,0.0899983550446641,0.4148236298843455,2.144218100266366,18.1874483961232,0.0538071713119422,49.73076923076923,42.161538461538456
2024-04,Nepean Blue Mountains,0.0512797916555037,0.1492135617114672,0.4341234340366739,1.9133735580861304,14.110362881617608,0.0274045302586135,51.92307692307693,43.84615384615384
2024-05,Nepean Blue Mountains,0.0614142540355311,0.3584280911698259,0.5645041934311295,1.570024552334759,11.768728343170068,0.0313443454449785,54.11538461538461,45.53076923076922
2024-06,Nepean Blue Mountains,0.0555173378789636,0.5020206868337443,0.5540909369104422,1.3263936916514247,10.242452448463665,0.0332086241501354,56.30769230769231,47.215384615384615
2014-07,Northern Sydney,0.1583345359848935,0.5618076894518267,1.0389239208796142,1.4431261075812312,10.7,0.0231408086802231,18.2,24.6
2014-08,Northern Sydney,0.1261242366845145,0.5632187172708443,1.0442857739485143,1.5835960717631454,12.1,0.0132881930378299,21.3,24.0
2014-09,Northern Sydney,0.0724536265964265,0.2402711412026391,0.7918653928121567,1.9958453884415608,12.1,0.0272831916309886,18.0,18.3
2014-10,Northern Sydney,0.1155325222641976,0.1276082964537027,0.5968979409347547,2.382049350094245,18.6,0.0603834851666843,14.9,17.8
2014-11,Northern Sydney,0.0919024488400678,0.1256955495762729,0.5197316030624712,2.463927728146649,18.6,0.0499087402968167,11.7,17.6
2014-12,Northern Sydney,0.1494320296690093,0.1261377132376303,0.4490424925713105,2.183294188011659,17.5,0.0454480854577965,14.8,22.3
2015-01,Northern Sydney,0.1203064445491794,0.0903904302404696,0.4204624156427929,1.8924783994664296,14.3,0.0104686377121512,10.7,13.5
2015-02,Northern Sydney,0.1772194251382882,0.2468325355990057,0.5474595863863133,1.3730426025413325,12.9,0.0141898205713574,19.5,29.5
2015-03,Northern Sydney,0.0905275567083755,0.3173528548342298,0.7661601510279831,1.819304986276072,15.0,0.0684928350825706,29.6,33.5
2015-04,Northern Sydney,0.1074323906585573,0.3224159147871727,0.8038515005087262,1.551305089337203,11.4,0.0094749321492988,23.6,29.5
2015-05,Northern Sydney,0.1324874405075486,0.5781484771873934,1.048398094801536,1.0876309858121804,13.0,0.0099043077974538,23.2,29.5
2015-06,Northern Sydney,0.1827319964089522,0.8750408704196446,1.3019984487205394,0.743372944207457,11.3,0.0092217892156134,15.4,21.8
2015-07,Northern Sydney,0.1351146130066954,0.7856269719932505,1.1675153945472407,1.0856891279490697,10.4,0.0108182232084377,15.7,18.0
2015-08,Northern Sydney,0.0401327919171969,0.3359297774706728,0.9632343076717268,1.548095402383569,12.2,0.0408094115903365,18.3,22.3
2015-09,Northern Sydney,0.1058688931058785,0.280218170347437,0.8154479809139473,1.9221738201367071,12.8,0.0589315734132213,14.1,16.9
2015-10,Northern Sydney,0.2822189684081019,0.0790753281125176,0.454281417679206,2.451313383243974,17.9,0.0574850297816254,15.8,19.0
2015-11,Northern Sydney,0.109569977613966,0.1245856493290184,0.4836316008250103,2.317209101984426,18.2,0.0488101952925004,15.1,22.9
2015-12,Northern Sydney,0.0935866368556791,0.2411374528415237,0.5437716243319829,1.8623453629425637,18.4,0.0561379222624103,16.4,19.1
2016-01,Northern Sydney,0.0834251029589234,0.1701062852916672,0.4863291359507637,1.9231407371248503,17.3,0.0278718311884747,13.5,15.5
2016-02,Northern Sydney,0.1039482580580389,0.2464415478794237,0.5290930648784861,1.7498902504482745,18.7,0.0528572411773024,20.9,28.9
2016-03,Northern Sydney,0.0612230962415293,0.257149484194914,0.5523233770352677,1.5594179228688043,15.6,0.0646311775916409,20.1,28.7
2016-04,Northern Sydney,0.1216319276268133,0.4574822596541688,0.831962450888093,1.5059972490351032,17.8,0.0706569136492652,14.0,20.5
2016-05,Northern Sydney,0.2216580241795808,0.5764749105441503,1.0371860653616447,1.212498356982419,18.3,0.0490281268817933,25.9,27.4
2016-06,Northern Sydney,0.1214514984910145,0.572738685112358,0.9713081172959098,1.2879614110694446,9.6,0.0159264595088961,21.0,23.8
2016-07,Northern Sydney,0.1280646144977725,0.5203230934915551,0.9839299529085102,1.2938858395746475,9.7,0.0,17.5,16.2
2016-08,Northern Sydney,0.119765861791616,0.5327145684406466,0.979150841011211,1.5415557480544797,11.9,0.0646034097487697,19.1,18.6
2016-09,Northern Sydney,0.0460183295366964,0.3142966660296096,0.7614286238033668,1.7819697074109326,10.5,0.0461431960327318,17.1,23.9
2016-10,Northern Sydney,0.0352876094648976,0.1610932686370525,0.5852460161125695,2.1733637442850653,15.3,0.0537845547886757,14.4,13.8
2016-11,Northern Sydney,0.0828985123657293,0.1731610040345065,0.543437828015375,2.2997112287178925,19.5,0.0806119292991086,13.7,18.4
2016-12,Northern Sydney,0.1294162008463209,0.2061215364431445,0.5241747033588795,2.334593802237903,21.3,0.0611190702007685,17.0,18.5
2017-01,Northern Sydney,0.1606950474953215,0.1804620818142723,0.3906678930553589,2.199601811418234,22.0,0.0606248486343705,13.6,9.7
2017-02,Northern Sydney,0.1210519371144356,0.1245855272308539,0.3944697564973163,2.494528669601363,17.5,0.0947388856776641,14.4,24.1
2017-03,Northern Sydney,0.1502751972974123,0.317028245679598,0.5950803214505042,1.4770772382246884,17.3,0.0476346905336784,17.5,24.7
2017-04,Northern Sydney,0.070049192003157,0.4548438860287103,0.8570238326856914,1.3808127563185904,13.8,0.0611890642619523,21.6,22.3
2017-05,Northern Sydney,0.1347848782270879,0.7630682505376726,1.1644915918971224,1.0499090958938433,14.5,0.0506469045435086,30.8,29.7
2017-06,Northern Sydney,0.1807812516182911,1.002891236614997,1.2730931430244077,0.8657696745711888,13.7,0.0440175648009649,18.3,22.8
2017-07,Northern Sydney,0.198692769294487,0.4143853527269468,0.957151950057685,1.5038855141416931,12.4,0.0813070515727834,19.2,21.0
2017-08,Northern Sydney,0.1216020086536009,0.3092466786920864,0.8653920731819803,2.0212076583580383,13.7,0.0343299718573021,18.6,17.5
2017-09,Northern Sydney,0.1612348401738512,0.1713618647859805,0.7183600105853994,2.270490657478312,18.3,0.0333333333333333,15.3,13.1
2017-10,Northern Sydney,0.1140792193555496,0.2687320171174041,0.5962508557030602,2.2770808544287737,17.9,0.0333333333333333,12.8,19.8
2017-11,Northern Sydney,0.1,0.2233108813229264,0.4207456497784418,1.998174442660838,12.2,0.0494346096529707,20.2,19.8
2017-12,Northern Sydney,0.15,0.1919090648875552,0.3700989980844614,2.386436242593236,18.4,0.0798689309201011,15.1,14.3
2018-01,Northern Sydney,0.1216154298111325,0.2605830756946707,0.4311444155144859,2.108848986406206,19.4,0.107110151682441,12.2,13.9
2018-02,Northern Sydney,0.05,0.2835469744692722,0.4840258701962391,1.7684488621307484,18.6,0.0895237084041559,16.4,25.1
2018-03,Northern Sydney,0.05,0.2652199216087634,0.602316425009153,1.7860548272133574,20.9,0.0666666666666666,17.4,23.1
2018-04,Northern Sydney,0.1,0.3709123976010304,0.7484464507905887,1.8536175837434747,21.2,0.0811375528782593,12.1,12.9
2018-05,Northern Sydney,0.1430691941090722,0.6400291123582456,1.1186290874431613,1.4809527938642593,17.5,0.1121779661614428,20.9,21.5
2018-06,Northern Sydney,0.0990308982279866,0.7595835820980211,1.1474850829055878,1.3560029385269778,11.8,0.0022045400930602,15.0,15.0
2018-07,Northern Sydney,0.108587443000009,0.6086622154948491,1.124106568789604,1.485763628688174,16.2,0.0666666666666666,12.1,13.4
2018-08,Northern Sydney,0.05,0.4080994988920585,0.986974059402034,1.983712224721162,16.2,0.0715923623056196,11.5,12.1
2018-09,Northern Sydney,0.05,0.4746073267470281,0.9629127261026604,2.067526114205392,15.8,0.0948589804476434,14.3,15.8
2018-10,Northern Sydney,0.15,0.1954900185849205,0.4934801460722651,2.322612728997624,15.8,0.0989967287239083,14.2,16.8
2018-11,Northern Sydney,0.1,0.2272806469416008,0.5675445672863132,2.2048836933155536,21.5,0.0736304405937978,14.6,13.3
2018-12,Northern Sydney,0.15,0.1870793198132065,0.4680191478288759,2.179165815287673,20.6,0.0733797039663076,11.0,17.4
2019-01,Northern Sydney,0.15,0.185903659435545,0.4368347730002169,2.4883254512120883,24.2,0.1076703433631258,11.7,12.3
2019-02,Northern Sydney,0.1,0.2261026540530641,0.5538591632226013,2.0114567031754524,18.7,0.1254075596660957,20.9,25.3
2019-03,Northern Sydney,0.15,0.3382287609948255,0.7352991669404902,1.7002344470624629,19.7,0.0666666666666666,18.5,23.2
2019-04,Northern Sydney,0.1888947398763854,0.4964448889484145,0.9324577071058124,1.3347166354580535,17.1,0.0666666666666666,20.0,25.1
2019-05,Northern Sydney,0.15,0.6281401716940133,1.046768716048686,1.3346389161186911,16.4,0.0666666666666666,21.6,26.5
2019-06,Northern Sydney,0.15,0.7565208910426566,1.2508291356718984,0.9901848130955544,11.453613501566684,0.0331476699556621,24.4,22.1
2019-07,Northern Sydney,0.15,0.6597200593515394,1.1695490831997064,1.3202446193431134,13.28973703585175,0.0253722590357997,14.5,12.5
2019-08,Northern Sydney,0.15,0.5559177881420179,1.1659734094177858,1.874121416661523,17.14647557056918,0.0525602123952892,14.7,21.2
2019-09,Northern Sydney,0.1,0.3833626055492486,0.9267628625124836,2.230010801676634,16.898062645969894,0.0250653079336221,14.1,15.3
2019-10,Northern Sydney,0.15,0.3306563801086579,0.8506985855036066,2.3640433588256067,23.83805622401805,0.115869284627786,14.7,14.8
2019-11,Northern Sydney,0.15,0.2714925432015119,0.7801432025772189,2.5219741868207137,24.55378095968279,0.0882978373795554,20.2,17.5
2019-12,Northern Sydney,0.2,0.0164667934470449,0.5966310898614865,2.6737363092547555,24.55378095968279,0.0662862268861746,24.9,20.4
2020-01,Northern Sydney,0.2,0.1098644267332661,0.385811060036155,2.505191649721357,24.55378095968279,0.0967506354559493,12.9,13.5
2020-02,Northern Sydney,0.15,0.0843589879400869,0.3558328846772172,1.9589346002797337,17.498702062740314,0.0332986903505679,15.7,18.9
2020-03,Northern Sydney,0.1,0.3847671238629084,0.6193057627501934,1.4184143926430837,15.427993817410773,0.015762220874653,18.8,20.2
2020-04,Northern Sydney,0.1042083147146123,0.3116399590166037,0.6825858269542264,1.6734521799371462,16.261889553858666,0.0200468581084755,6.0,5.8
2020-05,Northern Sydney,0.15,0.6590967505856137,0.9336989619318694,1.2888800461790435,12.271777231293056,0.0509713339339835,5.4,8.0
2020-06,Northern Sydney,0.2138473850062298,0.573367936900823,1.019399109122747,1.0188217944567102,10.650097492658023,0.0235077834940332,7.4,15.9
2020-07,Northern Sydney,0.2012830314602341,0.6606363572550475,1.0399317876428211,1.2926896801620582,10.672393557683156,0.0141671035156572,10.8,8.7
2020-08,Northern Sydney,0.1912511585930669,0.2674636646719232,0.8177546190114148,1.7508849416339098,13.113313733184482,0.0113855529550257,11.0,12.9
2020-09,Northern Sydney,0.15,0.2757470383336817,0.5639014570950116,2.207223222406524,16.229261188549295,0.0215870666079205,7.7,6.9
