sex,lhd,date,"rate per 100,000 population"
Females,Nepean Blue Mountains,2015-10,37.2
Females,Nepean Blue Mountains,2015-11,25.9
Females,Nepean Blue Mountains,2015-12,19.0
Females,Nepean Blue Mountains,2016-01,26.3
Females,Nepean Blue Mountains,2016-02,44.7
Females,Nepean Blue Mountains,2016-03,33.8
Females,Nepean Blue Mountains,2016-04,31.6
Females,Nepean Blue Mountains,2016-05,45.8
Females,Nepean Blue Mountains,2016-06,26.3
Females,Nepean Blue Mountains,2016-07,38.0
Females,Nepean Blue Mountains,2016-08,40.2
Females,Nepean Blue Mountains,2016-09,36.5
Females,Nepean Blue Mountains,2016-10,25.8
Females,Nepean Blue Mountains,2016-11,30.4
Females,Nepean Blue Mountains,2016-12,28.3
Females,Nepean Blue Mountains,2017-01,23.7
Females,Nepean Blue Mountains,2017-02,23.4
Females,Nepean Blue Mountains,2017-03,39.8
Females,Nepean Blue Mountains,2017-04,48.8
Females,Nepean Blue Mountains,2017-05,58.1
Females,Nepean Blue Mountains,2017-06,45.6
Females,Nepean Blue Mountains,2017-07,47.9
Females,Nepean Blue Mountains,2017-08,36.1
Females,Nepean Blue Mountains,2017-09,31.8
Females,Nepean Blue Mountains,2017-10,37.0
Females,Nepean Blue Mountains,2017-11,31.9
Females,Nepean Blue Mountains,2017-12,27.2
Females,Nepean Blue Mountains,2018-01,21.3
Females,Nepean Blue Mountains,2018-02,25.0
Females,Nepean Blue Mountains,2018-03,43.7
Females,Nepean Blue Mountains,2018-04,24.1
Females,Nepean Blue Mountains,2018-05,34.4
Females,Nepean Blue Mountains,2018-06,35.9
Females,Nepean Blue Mountains,2018-07,30.7
Females,Nepean Blue Mountains,2018-08,36.7
Females,Nepean Blue Mountains,2018-09,33.8
Females,Nepean Blue Mountains,2018-10,26.4
Females,Nepean Blue Mountains,2018-11,31.8
Females,Nepean Blue Mountains,2018-12,24.6
Females,Nepean Blue Mountains,2019-01,23.0
Females,Nepean Blue Mountains,2019-02,33.5
Females,Nepean Blue Mountains,2019-03,37.7
Females,Nepean Blue Mountains,2019-04,35.7
Females,Nepean Blue Mountains,2019-05,47.6
Females,Nepean Blue Mountains,2019-06,43.6
Females,Nepean Blue Mountains,2019-07,36.6
Females,Nepean Blue Mountains,2019-08,30.9
Females,Nepean Blue Mountains,2019-09,33.9
Females,Nepean Blue Mountains,2019-10,21.7
Females,Nepean Blue Mountains,2019-11,37.1
Females,Nepean Blue Mountains,2019-12,47.7
Females,Nepean Blue Mountains,2020-01,24.4
Females,Nepean Blue Mountains,2020-02,25.1
Females,Nepean Blue Mountains,2020-03,40.5
Females,Nepean Blue Mountains,2020-04,16.6
Females,Nepean Blue Mountains,2020-05,12.6
Females,Nepean Blue Mountains,2020-06,38.9
Females,Nepean Blue Mountains,2020-07,16.6
Females,Nepean Blue Mountains,2020-08,19.1
Females,Nepean Blue Mountains,2020-09,18.3
Females,Nepean Blue Mountains,2020-10,23.0
Females,Nepean Blue Mountains,2020-11,20.2
Females,Nepean Blue Mountains,2020-12,18.8
Females,Nepean Blue Mountains,2021-01,9.7
Females,Nepean Blue Mountains,2021-02,22.5
Females,Nepean Blue Mountains,2021-03,32.4
Females,Nepean Blue Mountains,2021-04,24.9
Females,Nepean Blue Mountains,2021-05,32.1
Females,Nepean Blue Mountains,2021-06,30.8
Females,Nepean Blue Mountains,2021-07,24.8
Females,Nepean Blue Mountains,2021-08,14.2
Females,Nepean Blue Mountains,2021-09,10.2
Females,Nepean Blue Mountains,2021-10,12.2
Females,Nepean Blue Mountains,2021-11,10.6
Females,Nepean Blue Mountains,2021-12,12.9
Females,Nepean Blue Mountains,2022-01,20.3
Females,Nepean Blue Mountains,2022-02,15.2
Females,Nepean Blue Mountains,2022-03,36.2
Females,Nepean Blue Mountains,2022-04,36.3
Females,Nepean Blue Mountains,2022-05,48.0
Females,Nepean Blue Mountains,2022-06,31.9
Females,Nepean Blue Mountains,2022-07,22.7
Females,Nepean Blue Mountains,2022-08,30.9
Females,Nepean Blue Mountains,2022-09,31.9
Females,Nepean Blue Mountains,2022-10,25.4
Females,Nepean Blue Mountains,2022-11,19.4
Females,Nepean Blue Mountains,2022-12,18.6
Females,Nepean Blue Mountains,2023-01,15.0
Females,Nepean Blue Mountains,2023-02,20.1
Females,Nepean Blue Mountains,2023-03,16.3
Females,Nepean Blue Mountains,2023-04,29.0
Females,Nepean Blue Mountains,2023-05,33.0
Females,Nepean Blue Mountains,2023-06,30.0
Females,Northern Sydney,2014-07,18.2
Females,Northern Sydney,2014-08,21.3
Females,Northern Sydney,2014-09,18.0
Females,Northern Sydney,2014-10,14.9
Females,Northern Sydney,2014-11,11.7
Females,Northern Sydney,2014-12,14.8
Females,Northern Sydney,2015-01,10.7
Females,Northern Sydney,2015-02,19.5
Females,Northern Sydney,2015-03,29.6
Females,Northern Sydney,2015-04,23.6
Females,Northern Sydney,2015-05,23.2
Females,Northern Sydney,2015-06,15.4
Females,Northern Sydney,2015-07,15.7
Females,Northern Sydney,2015-08,18.3
Females,Northern Sydney,2015-09,14.1
Females,Northern Sydney,2015-10,15.8
Females,Northern Sydney,2015-11,15.1
Females,Northern Sydney,2015-12,16.4
Females,Northern Sydney,2016-01,13.5
Females,Northern Sydney,2016-02,20.9
Females,Northern Sydney,2016-03,20.1
Females,Northern Sydney,2016-04,14.0
Females,Northern Sydney,2016-05,25.9
Females,Northern Sydney,2016-06,21.0
Females,Northern Sydney,2016-07,17.5
Females,Northern Sydney,2016-08,19.1
Females,Northern Sydney,2016-09,17.1
Females,Northern Sydney,2016-10,14.4
Females,Northern Sydney,2016-11,13.7
Females,Northern Sydney,2016-12,17.0
Females,Northern Sydney,2017-01,13.6
Females,Northern Sydney,2017-02,14.4
Females,Northern Sydney,2017-03,17.5
Females,Northern Sydney,2017-04,21.6
Females,Northern Sydney,2017-05,30.8
Females,Northern Sydney,2017-06,18.3
Females,Northern Sydney,2017-07,19.2
Females,Northern Sydney,2017-08,18.6
Females,Northern Sydney,2017-09,15.3
Females,Northern Sydney,2017-10,12.8
Females,Northern Sydney,2017-11,20.2
Females,Northern Sydney,2017-12,15.1
Females,Northern Sydney,2018-01,12.2
Females,Northern Sydney,2018-02,16.4
Females,Northern Sydney,2018-03,17.4
Females,Northern Sydney,2018-04,12.1
Females,Northern Sydney,2018-05,20.9
Females,Northern Sydney,2018-06,15.0
Females,Northern Sydney,2018-07,12.1
Females,Northern Sydney,2018-08,11.5
Females,Northern Sydney,2018-09,14.3
Females,Northern Sydney,2018-10,14.2
Females,Northern Sydney,2018-11,14.6
Females,Northern Sydney,2018-12,11.0
Females,Northern Sydney,2019-01,11.7
Females,Northern Sydney,2019-02,20.9
Females,Northern Sydney,2019-03,18.5
Females,Northern Sydney,2019-04,20.0
Females,Northern Sydney,2019-05,21.6
Females,Northern Sydney,2019-06,24.4
Females,Northern Sydney,2019-07,14.5
Females,Northern Sydney,2019-08,14.7
Females,Northern Sydney,2019-09,14.1
Females,Northern Sydney,2019-10,14.7
Females,Northern Sydney,2019-11,20.2
Females,Northern Sydney,2019-12,24.9
Females,Northern Sydney,2020-01,12.9
Females,Northern Sydney,2020-02,15.7
Females,Northern Sydney,2020-03,18.8
Females,Northern Sydney,2020-04,6.0
Females,Northern Sydney,2020-05,5.4
Females,Northern Sydney,2020-06,7.4
Females,Northern Sydney,2020-07,10.8
Females,Northern Sydney,2020-08,11.0
Females,Northern Sydney,2020-09,7.7
Females,Northern Sydney,2020-10,8.2
Females,Northern Sydney,2020-11,10.4
Females,Northern Sydney,2020-12,9.2
Females,Northern Sydney,2021-01,7.1
Females,Northern Sydney,2021-02,13.1
Females,Northern Sydney,2021-03,7.7
Females,Northern Sydney,2021-04,14.2
Females,Northern Sydney,2021-05,15.7
Females,Northern Sydney,2021-06,15.0
Females,Northern Sydney,2021-07,7.2
Females,Northern Sydney,2021-08,7.7
Females,Northern Sydney,2021-09,4.6
Females,Northern Sydney,2021-10,6.4
Females,Northern Sydney,2021-11,5.6
Females,Northern Sydney,2021-12,7.2
Females,Northern Sydney,2022-01,6.2
Females,Northern Sydney,2022-02,7.4
Females,Northern Sydney,2022-03,13.2
Females,Northern Sydney,2022-04,16.1
Females,Northern Sydney,2022-05,24.2
Females,Northern Sydney,2022-06,12.8
Females,Northern Sydney,2022-07,12.5
Females,Northern Sydney,2022-08,17.4
Females,Northern Sydney,2022-09,16.9
Females,Northern Sydney,2022-10,11.4
Females,Northern Sydney,2022-11,12.0
Females,Northern Sydney,2022-12,11.8
Females,Northern Sydney,2023-01,9.0
Females,Northern Sydney,2023-02,12.6
Females,Northern Sydney,2023-03,9.1
Females,Northern Sydney,2023-04,9.8
Females,Northern Sydney,2023-05,15.9
Females,Northern Sydney,2023-06,8.7
Females,Central Coast,2014-07,29.8
Females,Central Coast,2014-08,34.3
Females,Central Coast,2014-09,28.4
Females,Central Coast,2014-10,28.0
Females,Central Coast,2014-11,28.0
Females,Central Coast,2014-12,18.0
Females,Central Coast,2015-01,19.0
Females,Central Coast,2015-02,37.6
Females,Central Coast,2015-03,41.5
Females,Central Coast,2015-04,39.0
Females,Central Coast,2015-05,42.7
Females,Central Coast,2015-06,26.8
Females,Central Coast,2015-07,37.5
Females,Central Coast,2015-08,39.6
Females,Central Coast,2015-09,42.5
Females,Central Coast,2015-10,21.3
Females,Central Coast,2015-11,27.0
Females,Central Coast,2015-12,39.5
Females,Central Coast,2016-01,25.7
Females,Central Coast,2016-02,30.6
Females,Central Coast,2016-03,29.0
Females,Central Coast,2016-04,33.4
Females,Central Coast,2016-05,39.2
Females,Central Coast,2016-06,39.9
Females,Central Coast,2016-07,25.2
Females,Central Coast,2016-08,48.6
Females,Central Coast,2016-09,35.5
Females,Central Coast,2016-10,34.3
Females,Central Coast,2016-11,19.3
Females,Central Coast,2016-12,27.9
Females,Central Coast,2017-01,19.4
Females,Central Coast,2017-02,28.3
Females,Central Coast,2017-03,30.6
Females,Central Coast,2017-04,45.9
Females,Central Coast,2017-05,62.1
Females,Central Coast,2017-06,34.3
Females,Central Coast,2017-07,29.7
Females,Central Coast,2017-08,39.9
Females,Central Coast,2017-09,35.1
Females,Central Coast,2017-10,24.7
Females,Central Coast,2017-11,33.5
Females,Central Coast,2017-12,34.6
Females,Central Coast,2018-01,21.6
Females,Central Coast,2018-02,28.5
Females,Central Coast,2018-03,34.0
Females,Central Coast,2018-04,25.6
Females,Central Coast,2018-05,41.0
Females,Central Coast,2018-06,38.1
Females,Central Coast,2018-07,39.5
Females,Central Coast,2018-08,31.9
Females,Central Coast,2018-09,27.5
Females,Central Coast,2018-10,30.3
Females,Central Coast,2018-11,30.3
Females,Central Coast,2018-12,26.7
Females,Central Coast,2019-01,23.7
Females,Central Coast,2019-02,35.7
Females,Central Coast,2019-03,31.0
Females,Central Coast,2019-04,34.1
Females,Central Coast,2019-05,39.8
Females,Central Coast,2019-06,53.2
Females,Central Coast,2019-07,36.6
Females,Central Coast,2019-08,39.6
Females,Central Coast,2019-09,31.1
Females,Central Coast,2019-10,24.1
Females,Central Coast,2019-11,45.1
Females,Central Coast,2019-12,43.5
Females,Central Coast,2020-01,21.0
Females,Central Coast,2020-02,29.2
Females,Central Coast,2020-03,45.7
Females,Central Coast,2020-04,24.8
Females,Central Coast,2020-05,18.9
Females,Central Coast,2020-06,34.4
Females,Central Coast,2020-07,23.7
Females,Central Coast,2020-08,32.3
Females,Central Coast,2020-09,20.4
Females,Central Coast,2020-10,18.4
Females,Central Coast,2020-11,27.4
Females,Central Coast,2020-12,24.8
Females,Central Coast,2021-01,22.8
Females,Central Coast,2021-02,17.8
Females,Central Coast,2021-03,26.0
Females,Central Coast,2021-04,28.2
Females,Central Coast,2021-05,26.6
Females,Central Coast,2021-06,40.2
Females,Central Coast,2021-07,23.1
Females,Central Coast,2021-08,15.4
Females,Central Coast,2021-09,11.1
Females,Central Coast,2021-10,14.1
Females,Central Coast,2021-11,20.4
Females,Central Coast,2021-12,13.2
Females,Central Coast,2022-01,18.5
Females,Central Coast,2022-02,13.2
Females,Central Coast,2022-03,28.3
Females,Central Coast,2022-04,37.8
Females,Central Coast,2022-05,46.4
Females,Central Coast,2022-06,45.8
Females,Central Coast,2022-07,35.7
Females,Central Coast,2022-08,39.4
Females,Central Coast,2022-09,31.8
Females,Central Coast,2022-10,27.3
Females,Central Coast,2022-11,24.0
Females,Central Coast,2022-12,22.6
Females,Central Coast,2023-01,18.3
Females,Central Coast,2023-02,22.8
Females,Central Coast,2023-03,25.3
Females,Central Coast,2023-04,26.1
Females,Central Coast,2023-05,42.0
Females,Central Coast,2023-06,33.3
Females,Hunter New England,2014-07,45.3
Females,Hunter New England,2014-08,49.4
Females,Hunter New England,2014-09,36.0
Females,Hunter New England,2014-10,34.4
Females,Hunter New England,2014-11,24.7
Females,Hunter New England,2014-12,24.8
Females,Hunter New England,2015-01,26.5
Females,Hunter New England,2015-02,34.4
Females,Hunter New England,2015-03,34.4
Females,Hunter New England,2015-04,35.5
Females,Hunter New England,2015-05,53.2
Females,Hunter New England,2015-06,56.3
Females,Hunter New England,2015-07,48.3
Females,Hunter New England,2015-08,54.2
Females,Hunter New England,2015-09,36.4
Females,Hunter New England,2015-10,33.8
Females,Hunter New England,2015-11,33.7
Females,Hunter New England,2015-12,41.0
Females,Hunter New England,2016-01,31.1
Females,Hunter New England,2016-02,35.0
Females,Hunter New England,2016-03,34.3
Females,Hunter New England,2016-04,36.6
Females,Hunter New England,2016-05,41.6
Females,Hunter New England,2016-06,48.9
Females,Hunter New England,2016-07,42.8
Females,Hunter New England,2016-08,51.7
Females,Hunter New England,2016-09,37.0
Females,Hunter New England,2016-10,42.1
Females,Hunter New England,2016-11,42.9
Females,Hunter New England,2016-12,33.5
Females,Hunter New England,2017-01,26.4
Females,Hunter New England,2017-02,32.4
Females,Hunter New England,2017-03,34.3
Females,Hunter New England,2017-04,52.5
Females,Hunter New England,2017-05,61.6
Females,Hunter New England,2017-06,47.5
Females,Hunter New England,2017-07,49.6
Females,Hunter New England,2017-08,40.1
Females,Hunter New England,2017-09,36.4
Females,Hunter New England,2017-10,29.6
Females,Hunter New England,2017-11,26.1
Females,Hunter New England,2017-12,32.5
Females,Hunter New England,2018-01,26.3
Females,Hunter New England,2018-02,34.1
Females,Hunter New England,2018-03,36.6
Females,Hunter New England,2018-04,31.3
Females,Hunter New England,2018-05,46.0
Females,Hunter New England,2018-06,41.7
Females,Hunter New England,2018-07,40.1
Females,Hunter New England,2018-08,35.7
Females,Hunter New England,2018-09,38.1
Females,Hunter New England,2018-10,34.2
Females,Hunter New England,2018-11,41.8
Females,Hunter New England,2018-12,34.0
Females,Hunter New England,2019-01,18.8
Females,Hunter New England,2019-02,34.7
Females,Hunter New England,2019-03,40.9
Females,Hunter New England,2019-04,41.3
Females,Hunter New England,2019-05,53.0
Females,Hunter New England,2019-06,53.1
Females,Hunter New England,2019-07,42.1
Females,Hunter New England,2019-08,43.8
Females,Hunter New England,2019-09,47.2
Females,Hunter New England,2019-10,40.6
Females,Hunter New England,2019-11,51.3
Females,Hunter New England,2019-12,45.1
Females,Hunter New England,2020-01,30.0
Females,Hunter New England,2020-02,31.4
Females,Hunter New England,2020-03,50.2
Females,Hunter New England,2020-04,23.3
Females,Hunter New England,2020-05,18.6
Females,Hunter New England,2020-06,46.3
Females,Hunter New England,2020-07,33.7
Females,Hunter New England,2020-08,31.6
Females,Hunter New England,2020-09,20.0
Females,Hunter New England,2020-10,28.4
Females,Hunter New England,2020-11,29.5
Females,Hunter New England,2020-12,26.5
Females,Hunter New England,2021-01,21.0
Females,Hunter New England,2021-02,29.1
Females,Hunter New England,2021-03,42.9
Females,Hunter New England,2021-04,44.7
Females,Hunter New England,2021-05,53.1
Females,Hunter New England,2021-06,39.7
Females,Hunter New England,2021-07,35.7
Females,Hunter New England,2021-08,26.6
Females,Hunter New England,2021-09,18.5
Females,Hunter New England,2021-10,27.7
Females,Hunter New England,2021-11,24.7
Females,Hunter New England,2021-12,23.5
Females,Hunter New England,2022-01,19.6
Females,Hunter New England,2022-02,18.5
Females,Hunter New England,2022-03,41.5
Females,Hunter New England,2022-04,42.3
Females,Hunter New England,2022-05,58.3
Females,Hunter New England,2022-06,61.2
Females,Hunter New England,2022-07,35.5
Females,Hunter New England,2022-08,48.4
Females,Hunter New England,2022-09,40.7
Females,Hunter New England,2022-10,44.5
Females,Hunter New England,2022-11,30.2
Females,Hunter New England,2022-12,21.6
Females,Hunter New England,2023-01,23.2
Females,Hunter New England,2023-02,28.7
Females,Hunter New England,2023-03,28.5
Females,Hunter New England,2023-04,30.2
Females,Hunter New England,2023-05,39.9
Females,Hunter New England,2023-06,38.7
Females,Northern NSW,2014-07,58.5
Females,Northern NSW,2014-08,68.7
Females,Northern NSW,2014-09,57.9
Females,Northern NSW,2014-10,41.3
Females,Northern NSW,2014-11,50.8
Females,Northern NSW,2014-12,52.5
Females,Northern NSW,2015-01,44.9
Females,Northern NSW,2015-02,54.6
Females,Northern NSW,2015-03,51.8
Females,Northern NSW,2015-04,53.5
Females,Northern NSW,2015-05,58.4
Females,Northern NSW,2015-06,70.0
Females,Northern NSW,2015-07,62.7
Females,Northern NSW,2015-08,83.4
Females,Northern NSW,2015-09,71.1
Females,Northern NSW,2015-10,65.5
Females,Northern NSW,2015-11,58.7
Females,Northern NSW,2015-12,53.3
Females,Northern NSW,2016-01,33.3
Females,Northern NSW,2016-02,41.9
Females,Northern NSW,2016-03,46.5
Females,Northern NSW,2016-04,37.7
Females,Northern NSW,2016-05,66.3
Females,Northern NSW,2016-06,48.8
Females,Northern NSW,2016-07,52.8
Females,Northern NSW,2016-08,76.1
Females,Northern NSW,2016-09,57.6
Females,Northern NSW,2016-10,48.0
Females,Northern NSW,2016-11,43.5
Females,Northern NSW,2016-12,35.0
Females,Northern NSW,2017-01,27.4
Females,Northern NSW,2017-02,39.8
Females,Northern NSW,2017-03,50.8
Females,Northern NSW,2017-04,52.7
Females,Northern NSW,2017-05,68.4
Females,Northern NSW,2017-06,67.3
Females,Northern NSW,2017-07,69.3
Females,Northern NSW,2017-08,69.5
Females,Northern NSW,2017-09,62.6
Females,Northern NSW,2017-10,52.4
Females,Northern NSW,2017-11,56.3
Females,Northern NSW,2017-12,60.7
Females,Northern NSW,2018-01,28.9
Females,Northern NSW,2018-02,39.0
Females,Northern NSW,2018-03,55.0
Females,Northern NSW,2018-04,53.0
Females,Northern NSW,2018-05,57.6
Females,Northern NSW,2018-06,59.5
Females,Northern NSW,2018-07,52.9
Females,Northern NSW,2018-08,60.1
Females,Northern NSW,2018-09,49.6
Females,Northern NSW,2018-10,53.3
Females,Northern NSW,2018-11,49.4
Females,Northern NSW,2018-12,38.2
Females,Northern NSW,2019-01,33.4
Females,Northern NSW,2019-02,34.9
Females,Northern NSW,2019-03,37.7
Females,Northern NSW,2019-04,53.8
Females,Northern NSW,2019-05,66.3
Females,Northern NSW,2019-06,53.1
Females,Northern NSW,2019-07,55.8
Females,Northern NSW,2019-08,73.7
Females,Northern NSW,2019-09,53.8
Females,Northern NSW,2019-10,40.6
Females,Northern NSW,2019-11,65.6
Females,Northern NSW,2019-12,46.2
Females,Northern NSW,2020-01,34.1
Females,Northern NSW,2020-02,31.1
Females,Northern NSW,2020-03,57.6
Females,Northern NSW,2020-04,28.9
Females,Northern NSW,2020-05,21.3
Females,Northern NSW,2020-06,49.7
Females,Northern NSW,2020-07,42.7
Females,Northern NSW,2020-08,46.0
Females,Northern NSW,2020-09,24.9
Females,Northern NSW,2020-10,35.3
Females,Northern NSW,2020-11,25.1
Females,Northern NSW,2020-12,28.4
Females,Northern NSW,2021-01,30.6
Females,Northern NSW,2021-02,32.6
Females,Northern NSW,2021-03,50.8
Females,Northern NSW,2021-04,55.7
Females,Northern NSW,2021-05,56.9
Females,Northern NSW,2021-06,52.4
Females,Northern NSW,2021-07,40.7
Females,Northern NSW,2021-08,37.7
Females,Northern NSW,2021-09,23.8
Females,Northern NSW,2021-10,40.9
Females,Northern NSW,2021-11,26.4
Females,Northern NSW,2021-12,37.7
Females,Northern NSW,2022-01,33.6
Females,Northern NSW,2022-02,13.9
Females,Northern NSW,2022-03,46.4
Females,Northern NSW,2022-04,54.1
Females,Northern NSW,2022-05,78.6
Females,Northern NSW,2022-06,87.1
Females,Northern NSW,2022-07,76.5
Females,Northern NSW,2022-08,69.3
Females,Northern NSW,2022-09,53.0
Females,Northern NSW,2022-10,49.8
Females,Northern NSW,2022-11,45.1
Females,Northern NSW,2022-12,32.3
Females,Northern NSW,2023-01,20.2
Females,Northern NSW,2023-02,22.4
Females,Northern NSW,2023-03,29.3
Females,Northern NSW,2023-04,34.3
Females,Northern NSW,2023-05,60.5
Females,Northern NSW,2023-06,59.6
Females,Mid North Coast,2014-07,58.4
Females,Mid North Coast,2014-08,40.9
Females,Mid North Coast,2014-09,33.1
Females,Mid North Coast,2014-10,34.5
Females,Mid North Coast,2014-11,38.8
Females,Mid North Coast,2014-12,30.0
Females,Mid North Coast,2015-01,27.5
Females,Mid North Coast,2015-02,40.2
Females,Mid North Coast,2015-03,42.0
Females,Mid North Coast,2015-04,40.7
Females,Mid North Coast,2015-05,52.7
Females,Mid North Coast,2015-06,56.0
Females,Mid North Coast,2015-07,56.0
Females,Mid North Coast,2015-08,53.9
Females,Mid North Coast,2015-09,49.7
Females,Mid North Coast,2015-10,37.5
Females,Mid North Coast,2015-11,41.4
Females,Mid North Coast,2015-12,36.8
Females,Mid North Coast,2016-01,16.0
Females,Mid North Coast,2016-02,30.6
Females,Mid North Coast,2016-03,31.0
Females,Mid North Coast,2016-04,38.1
Females,Mid North Coast,2016-05,53.1
Females,Mid North Coast,2016-06,42.6
Females,Mid North Coast,2016-07,33.1
Females,Mid North Coast,2016-08,43.9
Females,Mid North Coast,2016-09,48.4
Females,Mid North Coast,2016-10,38.3
Females,Mid North Coast,2016-11,41.7
Females,Mid North Coast,2016-12,20.8
Females,Mid North Coast,2017-01,17.0
Females,Mid North Coast,2017-02,28.7
Females,Mid North Coast,2017-03,34.5
Females,Mid North Coast,2017-04,42.1
Females,Mid North Coast,2017-05,58.3
Females,Mid North Coast,2017-06,54.5
Females,Mid North Coast,2017-07,51.7
Females,Mid North Coast,2017-08,49.7
Females,Mid North Coast,2017-09,36.0
Females,Mid North Coast,2017-10,38.2
Females,Mid North Coast,2017-11,43.0
Females,Mid North Coast,2017-12,29.4
Females,Mid North Coast,2018-01,15.7
Females,Mid North Coast,2018-02,24.3
Females,Mid North Coast,2018-03,25.2
Females,Mid North Coast,2018-04,26.6
Females,Mid North Coast,2018-05,35.0
Females,Mid North Coast,2018-06,46.8
Females,Mid North Coast,2018-07,42.7
Females,Mid North Coast,2018-08,46.2
Females,Mid North Coast,2018-09,36.9
Females,Mid North Coast,2018-10,40.2
Females,Mid North Coast,2018-11,47.2
Females,Mid North Coast,2018-12,37.1
Females,Mid North Coast,2019-01,19.2
Females,Mid North Coast,2019-02,25.5
Females,Mid North Coast,2019-03,40.5
Females,Mid North Coast,2019-04,35.1
Females,Mid North Coast,2019-05,61.5
Females,Mid North Coast,2019-06,44.4
Females,Mid North Coast,2019-07,47.3
Females,Mid North Coast,2019-08,51.1
Females,Mid North Coast,2019-09,50.0
Females,Mid North Coast,2019-10,32.0
Females,Mid North Coast,2019-11,78.5
Females,Mid North Coast,2019-12,28.3
Females,Mid North Coast,2020-01,29.6
Females,Mid North Coast,2020-02,26.2
Females,Mid North Coast,2020-03,59.5
Females,Mid North Coast,2020-04,28.9
Females,Mid North Coast,2020-05,22.5
Females,Mid North Coast,2020-06,39.8
Females,Mid North Coast,2020-07,38.6
Females,Mid North Coast,2020-08,36.9
Females,Mid North Coast,2020-09,15.4
Females,Mid North Coast,2020-10,17.1
Females,Mid North Coast,2020-11,16.6
Females,Mid North Coast,2020-12,20.4
Females,Mid North Coast,2021-01,19.1
Females,Mid North Coast,2021-02,20.2
Females,Mid North Coast,2021-03,27.1
Females,Mid North Coast,2021-04,45.7
Females,Mid North Coast,2021-05,45.7
Females,Mid North Coast,2021-06,58.1
Females,Mid North Coast,2021-07,38.8
Females,Mid North Coast,2021-08,27.3
Females,Mid North Coast,2021-09,22.1
Females,Mid North Coast,2021-10,26.2
Females,Mid North Coast,2021-11,22.2
Females,Mid North Coast,2021-12,26.8
Females,Mid North Coast,2022-01,26.6
Females,Mid North Coast,2022-02,14.4
Females,Mid North Coast,2022-03,32.1
Females,Mid North Coast,2022-04,31.6
Females,Mid North Coast,2022-05,50.0
Females,Mid North Coast,2022-06,68.1
Females,Mid North Coast,2022-07,52.5
Females,Mid North Coast,2022-08,49.0
Females,Mid North Coast,2022-09,48.8
Females,Mid North Coast,2022-10,46.5
Females,Mid North Coast,2022-11,39.5
Females,Mid North Coast,2022-12,29.3
Females,Mid North Coast,2023-01,19.8
Females,Mid North Coast,2023-02,20.8
Females,Mid North Coast,2023-03,25.9
Females,Mid North Coast,2023-04,41.1
Females,Mid North Coast,2023-05,33.7
Females,Mid North Coast,2023-06,40.7
Females,Southern NSW,2014-07,36.2
Females,Southern NSW,2014-08,55.6
Females,Southern NSW,2014-09,34.6
Females,Southern NSW,2014-10,29.5
Females,Southern NSW,2014-11,43.3
Females,Southern NSW,2014-12,20.1
Females,Southern NSW,2015-01,12.5
Females,Southern NSW,2015-02,38.6
Females,Southern NSW,2015-03,29.7
Females,Southern NSW,2015-04,39.1
Females,Southern NSW,2015-05,41.2
Females,Southern NSW,2015-06,47.7
Females,Southern NSW,2015-07,42.8
Females,Southern NSW,2015-08,57.6
Females,Southern NSW,2015-09,40.0
Females,Southern NSW,2015-10,34.5
Females,Southern NSW,2015-11,30.3
Females,Southern NSW,2015-12,27.9
Females,Southern NSW,2016-01,26.1
Females,Southern NSW,2016-02,35.7
Females,Southern NSW,2016-03,41.1
Females,Southern NSW,2016-04,40.9
Females,Southern NSW,2016-05,48.8
Females,Southern NSW,2016-06,39.2
Females,Southern NSW,2016-07,47.6
Females,Southern NSW,2016-08,55.8
Females,Southern NSW,2016-09,29.8
Females,Southern NSW,2016-10,23.2
Females,Southern NSW,2016-11,34.5
Females,Southern NSW,2016-12,35.6
Females,Southern NSW,2017-01,34.3
Females,Southern NSW,2017-02,32.2
Females,Southern NSW,2017-03,29.7
Females,Southern NSW,2017-04,47.6
Females,Southern NSW,2017-05,52.5
Females,Southern NSW,2017-06,53.2
Females,Southern NSW,2017-07,42.2
Females,Southern NSW,2017-08,49.3
Females,Southern NSW,2017-09,33.5
Females,Southern NSW,2017-10,35.0
Females,Southern NSW,2017-11,31.8
Females,Southern NSW,2017-12,31.7
Females,Southern NSW,2018-01,28.8
Females,Southern NSW,2018-02,33.4
Females,Southern NSW,2018-03,54.2
Females,Southern NSW,2018-04,33.0
Females,Southern NSW,2018-05,28.2
Females,Southern NSW,2018-06,43.0
Females,Southern NSW,2018-07,54.0
Females,Southern NSW,2018-08,40.0
Females,Southern NSW,2018-09,41.7
Females,Southern NSW,2018-10,32.2
Females,Southern NSW,2018-11,42.3
Females,Southern NSW,2018-12,48.8
Females,Southern NSW,2019-01,31.9
Females,Southern NSW,2019-02,41.5
Females,Southern NSW,2019-03,56.2
Females,Southern NSW,2019-04,56.6
Females,Southern NSW,2019-05,65.6
Females,Southern NSW,2019-06,48.8
Females,Southern NSW,2019-07,52.6
Females,Southern NSW,2019-08,50.2
Females,Southern NSW,2019-09,35.5
Females,Southern NSW,2019-10,38.8
Females,Southern NSW,2019-11,43.5
Females,Southern NSW,2019-12,61.0
Females,Southern NSW,2020-01,76.0
Females,Southern NSW,2020-02,26.9
Females,Southern NSW,2020-03,39.0
Females,Southern NSW,2020-04,10.6
Females,Southern NSW,2020-05,18.4
Females,Southern NSW,2020-06,39.3
